date,meme,index,benchmarked_index,twitter_id
6/25/17,Expanding Brain,19,0,823345977029378048
6/25/17,The Floor Is,44,3,817901590141161472
6/25/17,Kendall Jenner's Pepsi Ad,3,0,904208633386369024
6/25/17,Fidget Spinners,19,2,820045837891870720
6/25/17,Pennywise the Clown,2,0,823345977029378048
6/25/17,But That's None of my Business,36,4,869971220938326016
6/25/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
6/25/17,Trump Orb,2,0,904208633386369024
6/25/17,Bush's poncho,3,0,820045837891870720
6/25/17,BBC Dad,3,0,823345977029378048
6/25/17,Trump and Pope Francis,1,0,817901590141161472
6/25/17,13 Reasons Why,3,1,904208633386369024
6/25/17,Gold Ceelo,0,0,820045837891870720
6/25/17,#GetOutChallenge,17,2,823345977029378048
6/25/17,United Airlines,1,1,817901590141161472
7/2/17,Salt Bae,8,1,817901590141161472
7/2/17,Man's Not Hot,5,0,904208633386369024
7/2/17,Obama + Biden Bromance,2,0,820045837891870720
7/2/17,Sad Melania,2,0,823345977029378048
7/2/17,Dancing Winnie the Pooh,34,0,817901590141161472
7/2/17,Trump Holding Executive Orders,1,0,904208633386369024
7/2/17,The Oscars Snafu,1,0,820045837891870720
7/2/17,Obamacare vs. GOP Replacement,6,0,823345977029378048
7/2/17,Crying Northwestern Kid,13,0,817901590141161472
7/2/17,Babadook,18,1,904208633386369024
7/2/17,Gorilla TED Talk,28,0,820045837891870720
7/2/17,Emoji Sheriff,19,0,823345977029378048
7/2/17,The Snapchat Hot Dog,27,8,817901590141161472
7/2/17,Distracted Boyfriend,0,0,904208633386369024
7/2/17,Taylor Swift Formation,9,0,820045837891870720
7/2/17,Joel Osteen Hiding from Harvey Victims,0,0,823345977029378048
7/2/17,Elf on the Shelf Rhymes,0,0,817901590141161472
7/2/17,First of All,0,0,904208633386369024
7/2/17,#BowWowChallenge,3,0,820045837891870720
7/2/17,Crash Bandicoot's Woah,15,1,823345977029378048
7/2/17,"Brother, May I have some Oats",2,0,817901590141161472
7/2/17,Side-eyeing Michelle Obama,2,0,904208633386369024
7/2/17,Gossiping Gosling,14,0,820045837891870720
7/2/17,Tiny Trump,1,0,823345977029378048
7/2/17,RompHim,2,1,817901590141161472
7/2/17,Donald Trump's Paper Towel Shot,2,0,904208633386369024
7/2/17,Right in Front of My Salad,0,0,820045837891870720
7/2/17,Shooting Stars,9,1,823345977029378048
7/2/17,Cracking Open a Cold One with the Boys,7,0,817901590141161472
7/2/17,Roll Safe,19,2,904208633386369024
7/2/17,Cash Me Ousside,3,2,820045837891870720
7/2/17,White Guy Blinking,10,1,823345977029378048
7/2/17,Meryl Streep Singing,5,0,817901590141161472
7/2/17,"Kendrick Lamar ""DAMN"" Cover",20,0,904208633386369024
7/2/17,Kellyanne Conway Couch,0,0,820045837891870720
7/2/17,Redbone Remix/What Redbone Sounds Like,14,0,823345977029378048
7/2/17,Tiger Woods Mug Shot,2,0,817901590141161472
7/2/17,Steph Curry High Kick,19,0,904208633386369024
7/2/17,Lebron James Mean Mug,11,1,820045837891870720
7/2/17,Mocking Spongebob,21,5,823345977029378048
7/2/17,Lavar Ball,15,0,817901590141161472
7/2/17,Singing Shaq,6,0,904208633386369024
7/2/17,The Future Liberals Want,3,0,820045837891870720
7/2/17,Expanding Brain,34,0,823345977029378048
7/2/17,The Floor Is,26,2,817901590141161472
7/2/17,Kendall Jenner's Pepsi Ad,3,0,904208633386369024
7/2/17,Fidget Spinners,16,1,820045837891870720
7/2/17,Pennywise the Clown,1,0,823345977029378048
7/2/17,But That's None of my Business,47,5,869971220938326016
7/2/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
7/2/17,Trump Orb,2,0,904208633386369024
7/2/17,Bush's poncho,3,0,820045837891870720
7/2/17,BBC Dad,0,0,823345977029378048
7/2/17,Trump and Pope Francis,1,0,817901590141161472
7/2/17,13 Reasons Why,5,1,904208633386369024
7/2/17,Gold Ceelo,3,0,820045837891870720
7/2/17,#GetOutChallenge,15,2,823345977029378048
7/2/17,United Airlines,1,1,817901590141161472
7/9/17,Salt Bae,7,2,817901590141161472
7/9/17,Man's Not Hot,6,0,904208633386369024
7/9/17,Obama + Biden Bromance,1,0,820045837891870720
7/9/17,Sad Melania,1,0,823345977029378048
7/9/17,Dancing Winnie the Pooh,41,0,817901590141161472
7/9/17,Trump Holding Executive Orders,1,0,904208633386369024
7/9/17,The Oscars Snafu,1,0,820045837891870720
7/9/17,Obamacare vs. GOP Replacement,7,0,823345977029378048
7/9/17,Crying Northwestern Kid,11,0,817901590141161472
7/9/17,Babadook,16,0,904208633386369024
7/9/17,Gorilla TED Talk,18,0,820045837891870720
7/9/17,Emoji Sheriff,100,0,823345977029378048
7/9/17,The Snapchat Hot Dog,100,28,817901590141161472
7/9/17,Distracted Boyfriend,1,0,904208633386369024
7/9/17,Taylor Swift Formation,11,0,820045837891870720
7/9/17,Joel Osteen Hiding from Harvey Victims,1,0,823345977029378048
7/9/17,Elf on the Shelf Rhymes,0,0,817901590141161472
7/9/17,First of All,1,0,904208633386369024
7/9/17,#BowWowChallenge,4,0,820045837891870720
7/9/17,Crash Bandicoot's Woah,14,1,823345977029378048
7/9/17,"Brother, May I have some Oats",2,0,817901590141161472
7/9/17,Side-eyeing Michelle Obama,3,0,904208633386369024
7/9/17,Gossiping Gosling,18,1,820045837891870720
7/9/17,Tiny Trump,1,0,823345977029378048
7/9/17,RompHim,2,1,817901590141161472
7/9/17,Donald Trump's Paper Towel Shot,2,0,904208633386369024
7/9/17,Right in Front of My Salad,0,0,820045837891870720
7/9/17,Shooting Stars,11,2,823345977029378048
7/9/17,Cracking Open a Cold One with the Boys,6,0,817901590141161472
7/9/17,Roll Safe,14,1,904208633386369024
7/9/17,Cash Me Ousside,3,2,820045837891870720
7/9/17,White Guy Blinking,9,1,823345977029378048
7/9/17,Meryl Streep Singing,7,1,817901590141161472
7/9/17,"Kendrick Lamar ""DAMN"" Cover",15,0,904208633386369024
7/9/17,Kellyanne Conway Couch,0,0,820045837891870720
7/9/17,Redbone Remix/What Redbone Sounds Like,12,0,823345977029378048
7/9/17,Tiger Woods Mug Shot,1,0,817901590141161472
7/9/17,Steph Curry High Kick,15,0,904208633386369024
7/9/17,Lebron James Mean Mug,9,1,820045837891870720
7/9/17,Mocking Spongebob,20,5,823345977029378048
7/9/17,Lavar Ball,19,0,817901590141161472
7/9/17,Singing Shaq,4,0,904208633386369024
7/9/17,The Future Liberals Want,2,0,820045837891870720
7/9/17,Expanding Brain,25,0,823345977029378048
7/9/17,The Floor Is,12,1,817901590141161472
7/9/17,Kendall Jenner's Pepsi Ad,3,0,904208633386369024
7/9/17,Fidget Spinners,16,1,820045837891870720
7/9/17,Pennywise the Clown,2,0,823345977029378048
7/9/17,But That's None of my Business,42,5,869971220938326016
7/9/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
7/9/17,Trump Orb,4,0,904208633386369024
7/9/17,Bush's poncho,1,0,820045837891870720
7/9/17,BBC Dad,0,0,823345977029378048
7/9/17,Trump and Pope Francis,1,0,817901590141161472
7/9/17,13 Reasons Why,4,1,904208633386369024
7/9/17,Gold Ceelo,3,0,820045837891870720
7/9/17,#GetOutChallenge,19,2,823345977029378048
7/9/17,United Airlines,1,1,817901590141161472
7/16/17,Salt Bae,5,1,817901590141161472
7/16/17,Man's Not Hot,6,0,904208633386369024
7/16/17,Obama + Biden Bromance,3,0,820045837891870720
7/16/17,Sad Melania,1,0,823345977029378048
7/16/17,Dancing Winnie the Pooh,61,1,817901590141161472
7/16/17,Trump Holding Executive Orders,1,0,904208633386369024
7/16/17,The Oscars Snafu,0,0,820045837891870720
7/16/17,Obamacare vs. GOP Replacement,39,0,823345977029378048
7/16/17,Crying Northwestern Kid,16,0,817901590141161472
7/16/17,Babadook,10,0,904208633386369024
7/16/17,Gorilla TED Talk,18,0,820045837891870720
7/16/17,Emoji Sheriff,73,0,823345977029378048
7/16/17,The Snapchat Hot Dog,35,9,817901590141161472
7/16/17,Distracted Boyfriend,1,0,904208633386369024
7/16/17,Taylor Swift Formation,10,1,820045837891870720
7/16/17,Joel Osteen Hiding from Harvey Victims,0,0,823345977029378048
7/16/17,Elf on the Shelf Rhymes,0,0,817901590141161472
7/16/17,First of All,1,0,904208633386369024
7/16/17,#BowWowChallenge,4,0,820045837891870720
7/16/17,Crash Bandicoot's Woah,18,1,823345977029378048
7/16/17,"Brother, May I have some Oats",2,0,817901590141161472
7/16/17,Side-eyeing Michelle Obama,2,0,904208633386369024
7/16/17,Gossiping Gosling,18,1,820045837891870720
7/16/17,Tiny Trump,0,0,823345977029378048
7/16/17,RompHim,1,1,817901590141161472
7/16/17,Donald Trump's Paper Towel Shot,0,0,904208633386369024
7/16/17,Right in Front of My Salad,0,0,820045837891870720
7/16/17,Shooting Stars,9,1,823345977029378048
7/16/17,Cracking Open a Cold One with the Boys,4,0,817901590141161472
7/16/17,Roll Safe,12,1,904208633386369024
7/16/17,Cash Me Ousside,3,2,820045837891870720
7/16/17,White Guy Blinking,9,1,823345977029378048
7/16/17,Meryl Streep Singing,5,0,817901590141161472
7/16/17,"Kendrick Lamar ""DAMN"" Cover",24,0,904208633386369024
7/16/17,Kellyanne Conway Couch,0,0,820045837891870720
7/16/17,Redbone Remix/What Redbone Sounds Like,5,0,823345977029378048
7/16/17,Tiger Woods Mug Shot,1,0,817901590141161472
7/16/17,Steph Curry High Kick,9,0,904208633386369024
7/16/17,Lebron James Mean Mug,9,1,820045837891870720
7/16/17,Mocking Spongebob,15,4,823345977029378048
7/16/17,Lavar Ball,11,0,817901590141161472
7/16/17,Singing Shaq,8,0,904208633386369024
7/16/17,The Future Liberals Want,1,0,820045837891870720
7/16/17,Expanding Brain,13,0,823345977029378048
7/16/17,The Floor Is,11,1,817901590141161472
7/16/17,Kendall Jenner's Pepsi Ad,2,0,904208633386369024
7/16/17,Fidget Spinners,16,1,820045837891870720
7/16/17,Pennywise the Clown,1,0,823345977029378048
7/16/17,But That's None of my Business,39,4,869971220938326016
7/16/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
7/16/17,Trump Orb,2,0,904208633386369024
7/16/17,Bush's poncho,2,0,820045837891870720
7/16/17,BBC Dad,0,0,823345977029378048
7/16/17,Trump and Pope Francis,1,0,817901590141161472
7/16/17,13 Reasons Why,4,0,904208633386369024
7/16/17,Gold Ceelo,0,0,820045837891870720
7/16/17,#GetOutChallenge,19,2,823345977029378048
7/16/17,United Airlines,1,1,817901590141161472
7/23/17,Salt Bae,5,1,817901590141161472
7/23/17,Man's Not Hot,3,0,904208633386369024
7/23/17,Obama + Biden Bromance,3,0,820045837891870720
7/23/17,Sad Melania,1,0,823345977029378048
7/23/17,Dancing Winnie the Pooh,46,1,817901590141161472
7/23/17,Trump Holding Executive Orders,3,0,904208633386369024
7/23/17,The Oscars Snafu,1,0,820045837891870720
7/23/17,Obamacare vs. GOP Replacement,41,0,823345977029378048
7/23/17,Crying Northwestern Kid,14,0,817901590141161472
7/23/17,Babadook,6,0,904208633386369024
7/23/17,Gorilla TED Talk,0,0,820045837891870720
7/23/17,Emoji Sheriff,27,0,823345977029378048
7/23/17,The Snapchat Hot Dog,11,3,817901590141161472
7/23/17,Distracted Boyfriend,1,0,904208633386369024
7/23/17,Taylor Swift Formation,6,0,820045837891870720
7/23/17,Joel Osteen Hiding from Harvey Victims,1,0,823345977029378048
7/23/17,Elf on the Shelf Rhymes,0,0,817901590141161472
7/23/17,First of All,1,0,904208633386369024
7/23/17,#BowWowChallenge,3,0,820045837891870720
7/23/17,Crash Bandicoot's Woah,48,3,823345977029378048
7/23/17,"Brother, May I have some Oats",2,0,817901590141161472
7/23/17,Side-eyeing Michelle Obama,3,0,904208633386369024
7/23/17,Gossiping Gosling,14,0,820045837891870720
7/23/17,Tiny Trump,5,0,823345977029378048
7/23/17,RompHim,1,0,817901590141161472
7/23/17,Donald Trump's Paper Towel Shot,2,0,904208633386369024
7/23/17,Right in Front of My Salad,0,0,820045837891870720
7/23/17,Shooting Stars,9,1,823345977029378048
7/23/17,Cracking Open a Cold One with the Boys,4,0,817901590141161472
7/23/17,Roll Safe,11,1,904208633386369024
7/23/17,Cash Me Ousside,2,1,820045837891870720
7/23/17,White Guy Blinking,9,1,823345977029378048
7/23/17,Meryl Streep Singing,4,0,817901590141161472
7/23/17,"Kendrick Lamar ""DAMN"" Cover",21,0,904208633386369024
7/23/17,Kellyanne Conway Couch,0,0,820045837891870720
7/23/17,Redbone Remix/What Redbone Sounds Like,7,0,823345977029378048
7/23/17,Tiger Woods Mug Shot,1,0,817901590141161472
7/23/17,Steph Curry High Kick,10,0,904208633386369024
7/23/17,Lebron James Mean Mug,14,1,820045837891870720
7/23/17,Mocking Spongebob,12,3,823345977029378048
7/23/17,Lavar Ball,15,0,817901590141161472
7/23/17,Singing Shaq,7,0,904208633386369024
7/23/17,The Future Liberals Want,2,0,820045837891870720
7/23/17,Expanding Brain,23,0,823345977029378048
7/23/17,The Floor Is,10,1,817901590141161472
7/23/17,Kendall Jenner's Pepsi Ad,2,0,904208633386369024
7/23/17,Fidget Spinners,12,1,820045837891870720
7/23/17,Pennywise the Clown,5,0,823345977029378048
7/23/17,But That's None of my Business,36,4,869971220938326016
7/23/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
7/23/17,Trump Orb,1,0,904208633386369024
7/23/17,Bush's poncho,1,0,820045837891870720
7/23/17,BBC Dad,3,0,823345977029378048
7/23/17,Trump and Pope Francis,0,0,817901590141161472
7/23/17,13 Reasons Why,3,0,904208633386369024
7/23/17,Gold Ceelo,0,0,820045837891870720
7/23/17,#GetOutChallenge,18,1,823345977029378048
7/23/17,United Airlines,1,1,817901590141161472
7/30/17,Salt Bae,6,1,817901590141161472
7/30/17,Man's Not Hot,5,0,904208633386369024
7/30/17,Obama + Biden Bromance,3,0,820045837891870720
7/30/17,Sad Melania,0,0,823345977029378048
7/30/17,Dancing Winnie the Pooh,29,0,817901590141161472
7/30/17,Trump Holding Executive Orders,1,0,904208633386369024
7/30/17,The Oscars Snafu,1,0,820045837891870720
7/30/17,Obamacare vs. GOP Replacement,25,0,823345977029378048
7/30/17,Crying Northwestern Kid,14,0,817901590141161472
7/30/17,Babadook,9,0,904208633386369024
7/30/17,Gorilla TED Talk,0,0,820045837891870720
7/30/17,Emoji Sheriff,44,0,823345977029378048
7/30/17,The Snapchat Hot Dog,5,2,817901590141161472
7/30/17,Distracted Boyfriend,1,0,904208633386369024
7/30/17,Taylor Swift Formation,12,0,820045837891870720
7/30/17,Joel Osteen Hiding from Harvey Victims,1,0,823345977029378048
7/30/17,Elf on the Shelf Rhymes,0,0,817901590141161472
7/30/17,First of All,1,0,904208633386369024
7/30/17,#BowWowChallenge,2,0,820045837891870720
7/30/17,Crash Bandicoot's Woah,100,6,823345977029378048
7/30/17,"Brother, May I have some Oats",1,0,817901590141161472
7/30/17,Side-eyeing Michelle Obama,1,0,904208633386369024
7/30/17,Gossiping Gosling,17,0,820045837891870720
7/30/17,Tiny Trump,1,0,823345977029378048
7/30/17,RompHim,1,0,817901590141161472
7/30/17,Donald Trump's Paper Towel Shot,2,0,904208633386369024
7/30/17,Right in Front of My Salad,31,0,820045837891870720
7/30/17,Shooting Stars,9,1,823345977029378048
7/30/17,Cracking Open a Cold One with the Boys,4,0,817901590141161472
7/30/17,Roll Safe,11,1,904208633386369024
7/30/17,Cash Me Ousside,2,2,820045837891870720
7/30/17,White Guy Blinking,9,1,823345977029378048
7/30/17,Meryl Streep Singing,5,0,817901590141161472
7/30/17,"Kendrick Lamar ""DAMN"" Cover",13,0,904208633386369024
7/30/17,Kellyanne Conway Couch,0,0,820045837891870720
7/30/17,Redbone Remix/What Redbone Sounds Like,10,0,823345977029378048
7/30/17,Tiger Woods Mug Shot,1,0,817901590141161472
7/30/17,Steph Curry High Kick,13,0,904208633386369024
7/30/17,Lebron James Mean Mug,7,1,820045837891870720
7/30/17,Mocking Spongebob,12,3,823345977029378048
7/30/17,Lavar Ball,7,0,817901590141161472
7/30/17,Singing Shaq,3,0,904208633386369024
7/30/17,The Future Liberals Want,2,0,820045837891870720
7/30/17,Expanding Brain,21,0,823345977029378048
7/30/17,The Floor Is,5,0,817901590141161472
7/30/17,Kendall Jenner's Pepsi Ad,2,0,904208633386369024
7/30/17,Fidget Spinners,8,1,820045837891870720
7/30/17,Pennywise the Clown,4,0,823345977029378048
7/30/17,But That's None of my Business,38,4,869971220938326016
7/30/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
7/30/17,Trump Orb,1,0,904208633386369024
7/30/17,Bush's poncho,1,0,820045837891870720
7/30/17,BBC Dad,3,0,823345977029378048
7/30/17,Trump and Pope Francis,0,0,817901590141161472
7/30/17,13 Reasons Why,3,0,904208633386369024
7/30/17,Gold Ceelo,3,0,820045837891870720
7/30/17,#GetOutChallenge,15,2,823345977029378048
7/30/17,United Airlines,1,1,817901590141161472
8/6/17,Salt Bae,6,1,817901590141161472
8/6/17,Man's Not Hot,5,0,904208633386369024
8/6/17,Obama + Biden Bromance,2,0,820045837891870720
8/6/17,Sad Melania,0,0,823345977029378048
8/6/17,Dancing Winnie the Pooh,38,0,817901590141161472
8/6/17,Trump Holding Executive Orders,1,0,904208633386369024
8/6/17,The Oscars Snafu,0,0,820045837891870720
8/6/17,Obamacare vs. GOP Replacement,5,0,823345977029378048
8/6/17,Crying Northwestern Kid,14,0,817901590141161472
8/6/17,Babadook,7,0,904208633386369024
8/6/17,Gorilla TED Talk,0,0,820045837891870720
8/6/17,Emoji Sheriff,52,0,823345977029378048
8/6/17,The Snapchat Hot Dog,5,2,817901590141161472
8/6/17,Distracted Boyfriend,1,0,904208633386369024
8/6/17,Taylor Swift Formation,12,0,820045837891870720
8/6/17,Joel Osteen Hiding from Harvey Victims,0,0,823345977029378048
8/6/17,Elf on the Shelf Rhymes,0,0,817901590141161472
8/6/17,First of All,1,0,904208633386369024
8/6/17,#BowWowChallenge,4,0,820045837891870720
8/6/17,Crash Bandicoot's Woah,68,4,823345977029378048
8/6/17,"Brother, May I have some Oats",1,0,817901590141161472
8/6/17,Side-eyeing Michelle Obama,3,0,904208633386369024
8/6/17,Gossiping Gosling,15,0,820045837891870720
8/6/17,Tiny Trump,1,0,823345977029378048
8/6/17,RompHim,1,0,817901590141161472
8/6/17,Donald Trump's Paper Towel Shot,0,0,904208633386369024
8/6/17,Right in Front of My Salad,91,2,820045837891870720
8/6/17,Shooting Stars,7,1,823345977029378048
8/6/17,Cracking Open a Cold One with the Boys,3,0,817901590141161472
8/6/17,Roll Safe,8,1,904208633386369024
8/6/17,Cash Me Ousside,2,1,820045837891870720
8/6/17,White Guy Blinking,9,1,823345977029378048
8/6/17,Meryl Streep Singing,2,0,817901590141161472
8/6/17,"Kendrick Lamar ""DAMN"" Cover",19,0,904208633386369024
8/6/17,Kellyanne Conway Couch,0,0,820045837891870720
8/6/17,Redbone Remix/What Redbone Sounds Like,8,0,823345977029378048
8/6/17,Tiger Woods Mug Shot,1,0,817901590141161472
8/6/17,Steph Curry High Kick,10,0,904208633386369024
8/6/17,Lebron James Mean Mug,7,0,820045837891870720
8/6/17,Mocking Spongebob,10,2,823345977029378048
8/6/17,Lavar Ball,5,0,817901590141161472
8/6/17,Singing Shaq,0,0,904208633386369024
8/6/17,The Future Liberals Want,5,0,820045837891870720
8/6/17,Expanding Brain,20,0,823345977029378048
8/6/17,The Floor Is,7,1,817901590141161472
8/6/17,Kendall Jenner's Pepsi Ad,2,0,904208633386369024
8/6/17,Fidget Spinners,7,0,820045837891870720
8/6/17,Pennywise the Clown,3,0,823345977029378048
8/6/17,But That's None of my Business,38,4,869971220938326016
8/6/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
8/6/17,Trump Orb,3,0,904208633386369024
8/6/17,Bush's poncho,1,0,820045837891870720
8/6/17,BBC Dad,3,0,823345977029378048
8/6/17,Trump and Pope Francis,1,0,817901590141161472
8/6/17,13 Reasons Why,2,0,904208633386369024
8/6/17,Gold Ceelo,3,0,820045837891870720
8/6/17,#GetOutChallenge,14,1,823345977029378048
8/6/17,United Airlines,1,1,817901590141161472
8/13/17,Salt Bae,6,1,817901590141161472
8/13/17,Man's Not Hot,2,0,904208633386369024
8/13/17,Obama + Biden Bromance,2,0,820045837891870720
8/13/17,Sad Melania,1,0,823345977029378048
8/13/17,Dancing Winnie the Pooh,26,0,817901590141161472
8/13/17,Trump Holding Executive Orders,1,0,904208633386369024
8/13/17,The Oscars Snafu,0,0,820045837891870720
8/13/17,Obamacare vs. GOP Replacement,4,0,823345977029378048
8/13/17,Crying Northwestern Kid,15,0,817901590141161472
8/13/17,Babadook,6,0,904208633386369024
8/13/17,Gorilla TED Talk,0,0,820045837891870720
8/13/17,Emoji Sheriff,18,0,823345977029378048
8/13/17,The Snapchat Hot Dog,5,1,817901590141161472
8/13/17,Distracted Boyfriend,1,0,904208633386369024
8/13/17,Taylor Swift Formation,15,0,820045837891870720
8/13/17,Joel Osteen Hiding from Harvey Victims,0,0,823345977029378048
8/13/17,Elf on the Shelf Rhymes,0,0,817901590141161472
8/13/17,First of All,1,0,904208633386369024
8/13/17,#BowWowChallenge,6,0,820045837891870720
8/13/17,Crash Bandicoot's Woah,51,3,823345977029378048
8/13/17,"Brother, May I have some Oats",4,0,817901590141161472
8/13/17,Side-eyeing Michelle Obama,3,0,904208633386369024
8/13/17,Gossiping Gosling,11,0,820045837891870720
8/13/17,Tiny Trump,2,0,823345977029378048
8/13/17,RompHim,1,0,817901590141161472
8/13/17,Donald Trump's Paper Towel Shot,2,0,904208633386369024
8/13/17,Right in Front of My Salad,100,2,820045837891870720
8/13/17,Shooting Stars,6,1,823345977029378048
8/13/17,Cracking Open a Cold One with the Boys,2,0,817901590141161472
8/13/17,Roll Safe,10,1,904208633386369024
8/13/17,Cash Me Ousside,2,1,820045837891870720
8/13/17,White Guy Blinking,8,1,823345977029378048
8/13/17,Meryl Streep Singing,2,0,817901590141161472
8/13/17,"Kendrick Lamar ""DAMN"" Cover",16,0,904208633386369024
8/13/17,Kellyanne Conway Couch,0,0,820045837891870720
8/13/17,Redbone Remix/What Redbone Sounds Like,6,0,823345977029378048
8/13/17,Tiger Woods Mug Shot,1,0,817901590141161472
8/13/17,Steph Curry High Kick,8,0,904208633386369024
8/13/17,Lebron James Mean Mug,9,0,820045837891870720
8/13/17,Mocking Spongebob,7,2,823345977029378048
8/13/17,Lavar Ball,6,0,817901590141161472
8/13/17,Singing Shaq,5,0,904208633386369024
8/13/17,The Future Liberals Want,2,0,820045837891870720
8/13/17,Expanding Brain,16,0,823345977029378048
8/13/17,The Floor Is,8,1,817901590141161472
8/13/17,Kendall Jenner's Pepsi Ad,3,1,904208633386369024
8/13/17,Fidget Spinners,9,1,820045837891870720
8/13/17,Pennywise the Clown,3,0,823345977029378048
8/13/17,But That's None of my Business,37,4,869971220938326016
8/13/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
8/13/17,Trump Orb,1,0,904208633386369024
8/13/17,Bush's poncho,1,0,820045837891870720
8/13/17,BBC Dad,3,0,823345977029378048
8/13/17,Trump and Pope Francis,1,0,817901590141161472
8/13/17,13 Reasons Why,2,0,904208633386369024
8/13/17,Gold Ceelo,3,0,820045837891870720
8/13/17,#GetOutChallenge,17,1,823345977029378048
8/13/17,United Airlines,1,1,817901590141161472
8/20/17,Salt Bae,4,1,817901590141161472
8/20/17,Man's Not Hot,3,0,904208633386369024
8/20/17,Obama + Biden Bromance,3,0,820045837891870720
8/20/17,Sad Melania,0,0,823345977029378048
8/20/17,Dancing Winnie the Pooh,34,0,817901590141161472
8/20/17,Trump Holding Executive Orders,3,0,904208633386369024
8/20/17,The Oscars Snafu,0,0,820045837891870720
8/20/17,Obamacare vs. GOP Replacement,5,0,823345977029378048
8/20/17,Crying Northwestern Kid,7,0,817901590141161472
8/20/17,Babadook,3,0,904208633386369024
8/20/17,Gorilla TED Talk,0,0,820045837891870720
8/20/17,Emoji Sheriff,0,0,823345977029378048
8/20/17,The Snapchat Hot Dog,4,1,817901590141161472
8/20/17,Distracted Boyfriend,36,2,904208633386369024
8/20/17,Taylor Swift Formation,87,3,820045837891870720
8/20/17,Joel Osteen Hiding from Harvey Victims,0,0,823345977029378048
8/20/17,Elf on the Shelf Rhymes,0,0,817901590141161472
8/20/17,First of All,1,0,904208633386369024
8/20/17,#BowWowChallenge,2,0,820045837891870720
8/20/17,Crash Bandicoot's Woah,40,2,823345977029378048
8/20/17,"Brother, May I have some Oats",2,0,817901590141161472
8/20/17,Side-eyeing Michelle Obama,2,0,904208633386369024
8/20/17,Gossiping Gosling,16,0,820045837891870720
8/20/17,Tiny Trump,4,0,823345977029378048
8/20/17,RompHim,1,0,817901590141161472
8/20/17,Donald Trump's Paper Towel Shot,0,0,904208633386369024
8/20/17,Right in Front of My Salad,23,0,820045837891870720
8/20/17,Shooting Stars,10,2,823345977029378048
8/20/17,Cracking Open a Cold One with the Boys,2,0,817901590141161472
8/20/17,Roll Safe,12,1,904208633386369024
8/20/17,Cash Me Ousside,2,1,820045837891870720
8/20/17,White Guy Blinking,7,1,823345977029378048
8/20/17,Meryl Streep Singing,1,0,817901590141161472
8/20/17,"Kendrick Lamar ""DAMN"" Cover",11,0,904208633386369024
8/20/17,Kellyanne Conway Couch,0,0,820045837891870720
8/20/17,Redbone Remix/What Redbone Sounds Like,6,0,823345977029378048
8/20/17,Tiger Woods Mug Shot,3,0,817901590141161472
8/20/17,Steph Curry High Kick,11,0,904208633386369024
8/20/17,Lebron James Mean Mug,9,1,820045837891870720
8/20/17,Mocking Spongebob,6,1,823345977029378048
8/20/17,Lavar Ball,4,0,817901590141161472
8/20/17,Singing Shaq,3,0,904208633386369024
8/20/17,The Future Liberals Want,2,0,820045837891870720
8/20/17,Expanding Brain,19,0,823345977029378048
8/20/17,The Floor Is,5,0,817901590141161472
8/20/17,Kendall Jenner's Pepsi Ad,2,0,904208633386369024
8/20/17,Fidget Spinners,7,1,820045837891870720
8/20/17,Pennywise the Clown,4,0,823345977029378048
8/20/17,But That's None of my Business,37,4,869971220938326016
8/20/17,"Homeboy's gonna, like, get it",0,0,817901590141161472
8/20/17,Trump Orb,1,0,904208633386369024
8/20/17,Bush's poncho,3,0,820045837891870720
8/20/17,BBC Dad,0,0,823345977029378048
8/20/17,Trump and Pope Francis,0,0,817901590141161472
8/20/17,13 Reasons Why,2,0,904208633386369024
8/20/17,Gold Ceelo,0,0,820045837891870720
8/20/17,#GetOutChallenge,17,1,823345977029378048
8/20/17,United Airlines,1,1,817901590141161472
8/27/17,Salt Bae,6,1,817901590141161472
8/27/17,Man's Not Hot,3,0,904208633386369024
8/27/17,Obama + Biden Bromance,2,0,820045837891870720
8/27/17,Sad Melania,0,0,823345977029378048
8/27/17,Dancing Winnie the Pooh,33,0,817901590141161472
8/27/17,Trump Holding Executive Orders,2,0,904208633386369024
8/27/17,The Oscars Snafu,1,0,820045837891870720
8/27/17,Obamacare vs. GOP Replacement,3,0,823345977029378048
8/27/17,Crying Northwestern Kid,15,0,817901590141161472
8/27/17,Babadook,3,0,904208633386369024
8/27/17,Gorilla TED Talk,17,0,820045837891870720
8/27/17,Emoji Sheriff,34,0,823345977029378048
8/27/17,The Snapchat Hot Dog,4,1,817901590141161472
8/27/17,Distracted Boyfriend,100,5,904208633386369024
8/27/17,Taylor Swift Formation,100,4,820045837891870720
8/27/17,Joel Osteen Hiding from Harvey Victims,100,18,823345977029378048
8/27/17,Elf on the Shelf Rhymes,0,0,817901590141161472
8/27/17,First of All,1,0,904208633386369024
8/27/17,#BowWowChallenge,2,0,820045837891870720
8/27/17,Crash Bandicoot's Woah,28,2,823345977029378048
8/27/17,"Brother, May I have some Oats",3,0,817901590141161472
